day,hour,T_a_C,Majlis_model_C,Majlis_eplus_C,Majlis_mode,Living_model_C,Living_eplus_C,Living_mode,Master_model_C,Master_eplus_C,Master_mode,Bedroom2_model_C,Bedroom2_eplus_C,Bedroom2_mode,Bedroom3_model_C,Bedroom3_eplus_C,Bedroom3_mode,P_total_kW
8,17.75,41.26,24.475,24.778,1,23.133,22.884,1,24.740,24.919,1,23.522,23.402,1,23.522,23.001,1,9.0
8,18.00,40.95,24.393,24.537,1,22.970,22.990,1,24.407,24.674,1,23.062,22.922,1,23.062,22.511,1,9.0
8,18.25,40.62,24.294,24.395,1,24.383,24.594,0,24.074,24.203,1,22.613,22.365,1,22.613,22.250,1,7.2
8,18.50,40.26,24.177,24.230,1,25.664,25.866,0,23.740,23.915,1,24.159,23.898,0,24.159,23.579,0,3.6
8,18.75,39.89,24.041,24.061,1,25.231,25.564,1,23.402,23.806,1,25.547,25.301,0,25.547,25.021,0,5.4
8,19.00,39.50,23.888,24.090,1,24.801,25.174,1,23.061,23.458,1,24.800,24.389,1,24.800,24.284,1,9.0
8,19.25,39.10,23.718,23.929,1,24.373,24.524,1,22.716,23.032,1,24.082,23.876,1,24.082,23.591,1,9.0
8,19.50,38.68,23.530,23.526,1,23.946,23.851,1,23.955,24.238,0,23.389,23.148,1,23.389,22.856,1,7.2
8,19.75,38.25,23.326,23.353,1,23.519,23.468,1,25.074,25.349,0,22.717,22.534,1,22.717,22.109,1,7.2
8,20.00,37.81,23.105,23.042,1,23.091,23.006,1,24.492,24.732,1,24.053,23.983,0,24.053,23.429,0,5.4
8,20.25,37.37,22.868,22.707,1,22.661,22.766,1,23.918,24.153,1,25.241,25.044,0,25.241,24.647,0,5.4
8,20.50,36.91,23.941,23.629,0,23.820,23.776,0,23.354,23.414,1,24.306,24.053,1,24.306,23.987,1,5.4
8,20.75,36.46,24.907,24.763,0,24.858,24.987,0,22.798,22.975,1,23.411,23.170,1,23.411,23.167,1,5.4
8,21.00,36.00,25.774,25.658,0,25.784,25.769,0,23.838,23.866,0,22.553,22.422,1,22.553,22.205,1,3.6
8,21.25,35.54,25.223,25.145,1,25.016,25.082,1,24.771,24.881,0,23.714,23.632,0,23.714,23.275,0,3.6
8,21.50,35.09,24.678,24.682,1,24.271,24.314,1,25.604,25.592,0,24.742,24.478,0,24.742,24.395,0,3.6
8,21.75,34.63,24.140,23.933,1,23.548,23.378,1,24.754,24.942,1,25.648,25.295,0,25.648,25.292,0,5.4
8,22.00,34.19,23.608,23.432,1,22.846,22.702,1,23.933,23.987,1,24.456,24.069,1,24.456,24.219,1,9.0
8,22.25,33.75,23.083,22.887,1,23.754,23.621,0,23.140,22.943,1,23.325,22.922,1,23.325,23.201,1,7.2
8,22.50,33.32,22.565,22.290,1,24.562,24.326,0,22.373,22.238,1,22.252,21.947,1,22.252,22.176,1,7.2
8,22.75,32.90,23.379,23.054,0,25.277,25.157,0,23.221,23.284,0,23.221,23.059,0,23.221,22.989,0,0.0
8,23.00,32.50,24.107,24.211,0,24.319,24.049,1,23.979,23.897,0,24.076,23.960,0,24.076,23.858,0,1.8
8,23.25,32.11,24.757,24.900,0,23.403,23.320,1,24.655,24.686,0,24.829,24.638,0,24.829,24.640,0,1.8
8,23.50,31.74,25.336,25.601,0,22.528,22.582,1,25.255,25.411,0,25.489,25.396,0,25.489,25.393,0,1.8
8,23.75,31.38,24.525,24.693,1,23.283,23.170,0,24.196,24.384,1,24.078,23.951,1,24.078,24.122,1,7.2
9,0.00,31.05,23.746,23.780,1,23.955,23.807,0,23.190,23.311,1,22.756,22.734,1,22.756,22.873,1,7.2
9,0.25,30.74,23.001,23.035,1,24.554,24.457,0,22.233,22.525,1,23.504,23.315,0,23.504,23.688,0,3.6
9,0.50,30.45,22.287,22.463,1,25.086,25.146,0,22.914,23.268,0,24.167,23.923,0,24.167,24.276,0,1.8
9,0.75,30.18,22.929,23.178,0,23.968,23.950,1,23.528,23.823,0,24.753,24.389,0,24.753,24.727,0,1.8
9,1.00,29.94,23.510,23.780,0,22.916,22.848,1,24.079,24.259,0,25.271,24.925,0,25.271,25.279,0,1.8
9,1.25,29.72,24.035,24.243,0,23.516,23.476,0,24.575,24.748,0,23.740,23.405,1,23.740,23.746,1,3.6
9,1.50,29.53,24.510,24.577,0,24.057,23.960,0,25.022,24.969,0,22.321,21.907,1,22.321,22.202,1,3.6
9,1.75,29.37,24.940,24.947,0,24.546,24.597,0,23.835,23.786,1,22.993,22.635,0,22.993,22.787,0,1.8
9,2.00,29.24,25.331,25.376,0,24.988,25.240,0,22.724,22.671,1,23.598,23.197,0,23.598,23.291,0,1.8
9,2.25,29.13,24.362,24.438,1,25.389,25.501,0,23.276,23.308,0,24.145,23.687,0,24.145,23.695,0,1.8
9,2.50,29.06,23.456,23.589,1,24.164,24.107,1,23.782,23.880,0,24.640,24.327,0,24.640,24.174,0,3.6
9,2.75,29.01,22.610,22.758,1,23.028,23.147,1,24.249,24.284,0,25.091,24.963,0,25.091,24.637,0,3.6
9,3.00,29.00,23.147,23.154,0,21.976,22.095,1,24.681,24.739,0,23.516,23.509,1,23.516,23.200,1,5.4
9,3.25,29.01,23.648,23.704,0,22.594,22.781,0,25.083,25.155,0,22.072,22.142,1,22.072,21.733,1,3.6
9,3.50,29.06,24.117,24.021,0,23.169,23.363,0,23.870,24.239,1,22.739,22.879,0,22.739,22.361,0,1.8
9,3.75,29.13,24.558,24.660,0,23.706,23.653,0,22.749,23.053,1,23.356,23.521,0,23.356,22.946,0,1.8
9,4.00,29.24,24.976,24.987,0,24.211,24.143,0,23.306,23.518,0,23.932,24.004,0,23.932,23.449,0,0.0
9,4.25,29.37,25.374,25.173,0,24.688,24.508,0,23.833,24.012,0,24.470,24.633,0,24.470,23.966,0,0.0
9,4.50,29.53,24.430,24.086,1,25.142,25.176,0,24.333,24.365,0,24.978,25.133,0,24.978,24.426,0,1.8
9,4.75,29.72,23.565,23.158,1,23.985,24.063,1,24.811,24.892,0,25.459,25.721,0,25.459,25.033,0,3.6
9,5.00,29.94,22.776,22.431,1,22.931,23.078,1,25.270,25.226,0,23.931,24.283,1,23.931,23.603,1,7.2
9,5.25,30.18,23.384,23.140,0,23.565,23.770,0,24.124,23.917,1,22.549,22.757,1,22.549,22.268,1,5.4
9,5.50,30.45,23.969,23.768,0,24.171,24.426,0,23.079,22.905,1,23.291,23.460,0,23.291,23.169,0,1.8
9,5.75,30.74,24.533,24.399,0,24.754,25.074,0,22.130,22.109,1,23.995,24.269,0,23.995,23.919,0,1.8
9,6.00,31.05,25.079,25.057,0,25.316,25.637,0,22.863,22.965,0,24.667,25.132,0,24.667,24.489,0,0.0
9,6.25,31.38,24.285,24.164,1,24.271,24.753,1,23.566,23.679,0,25.311,25.688,0,25.311,25.079,0,3.6
9,6.50,31.74,23.572,23.589,1,23.331,23.833,1,24.245,24.574,0,23.944,24.275,1,23.944,23.829,1,7.2
9,6.75,32.11,22.935,23.174,1,22.490,22.766,1,24.901,25.078,0,22.720,23.044,1,22.720,22.557,1,7.2
9,7.00,32.50,23.694,23.853,0,23.330,23.499,0,25.538,25.681,0,23.617,23.822,0,23.617,23.336,0,0.0
9,7.25,32.90,24.429,24.623,0,24.138,24.305,0,24.568,24.808,1,24.473,24.707,0,24.473,24.265,0,1.8
9,7.50,33.32,25.141,25.418,0,24.917,24.956,0,23.699,23.857,1,25.293,25.530,0,25.293,25.203,0,1.8
9,7.75,33.75,24.509,24.845,1,25.670,25.678,0,22.922,23.044,1,24.094,24.331,1,24.094,23.892,1,7.2
9,8.00,34.19,23.952,24.369,1,24.808,24.911,1,23.823,24.038,0,23.029,23.338,1,23.029,22.951,1,7.2
9,8.25,34.63,23.464,23.585,1,24.045,24.165,1,24.692,24.723,0,22.089,22.275,1,22.089,22.005,1,7.2
9,8.50,35.09,23.043,23.312,1,23.373,23.521,1,25.530,25.585,0,23.251,23.590,0,23.251,23.201,0,3.6
9,8.75,35.54,22.683,22.797,1,22.786,22.749,1,24.751,24.701,1,24.355,24.671,0,24.355,24.149,0,5.4
9,9.00,36.00,23.705,23.867,0,23.867,23.872,0,24.061,23.935,1,25.406,25.700,0,25.406,25.274,0,1.8
9,9.25,36.46,24.688,24.748,0,24.901,24.995,0,23.454,23.259,1,24.420,24.741,1,24.420,24.454,1,5.4
9,9.50,36.91,25.634,25.731,0,25.892,25.821,0,22.923,22.757,1,23.553,23.850,1,23.553,23.494,1,5.4
9,9.75,37.37,25.220,25.137,1,25.253,25.142,1,24.053,24.002,0,22.795,23.141,1,22.795,22.867,1,7.2
9,10.00,37.81,24.866,24.786,1,24.695,24.835,1,25.133,24.992,0,24.124,24.478,0,24.124,24.164,0,3.6
9,10.25,38.25,24.568,24.697,1,24.211,24.341,1,24.578,24.333,1,25.380,25.721,0,25.380,25.298,0,5.4
9,10.50,38.68,24.321,24.319,1,23.796,24.027,1,24.093,23.871,1,24.579,24.968,1,24.579,24.414,1,9.0
9,10.75,39.10,24.120,24.294,1,23.444,23.630,1,23.673,23.251,1,23.879,24.144,1,23.879,23.585,1,9.0
9,11.00,39.50,23.962,23.920,1,23.148,23.378,1,23.313,22.975,1,23.271,23.565,1,23.271,22.928,1,9.0
9,11.25,39.89,23.842,23.876,1,22.904,22.931,1,23.006,22.647,1,22.744,22.994,1,22.744,22.376,1,9.0
9,11.50,40.26,23.756,23.801,1,24.296,24.317,0,22.749,22.479,1,24.279,24.533,0,24.279,24.048,0,3.6
9,11.75,40.62,23.701,23.677,1,25.610,25.709,0,24.125,23.914,0,25.717,25.969,0,25.717,25.523,0,1.8
9,12.00,40.95,23.674,23.360,1,25.260,25.583,1,25.426,25.132,0,25.076,25.227,1,25.076,24.868,1,7.2
9,12.25,41.26,23.670,23.211,1,24.960,25.464,1,25.067,24.732,1,24.514,24.584,1,24.514,24.240,1,9.0
9,12.50,41.55,23.687,23.332,1,24.705,25.329,1,24.754,24.483,1,24.022,24.011,1,24.022,23.914,1,9.0
9,12.75,41.82,23.721,23.441,1,24.488,24.962,1,24.482,24.231,1,23.593,23.595,1,23.593,23.520,1,9.0
9,13.00,42.06,23.770,23.518,1,24.306,24.735,1,24.248,24.233,1,23.219,23.493,1,23.219,23.172,1,9.0
9,13.25,42.28,23.830,23.480,1,24.154,24.412,1,24.046,24.125,1,22.894,22.985,1,22.894,22.833,1,9.0
9,13.50,42.47,23.900,23.638,1,24.028,24.282,1,23.873,23.897,1,24.599,24.857,0,24.599,24.627,0,5.4
9,13.75,42.63,23.976,23.676,1,23.923,24.247,1,23.723,23.724,1,26.176,26.359,0,26.176,26.159,0,5.4
9,14.00,42.76,24.056,23.946,1,23.836,24.060,1,23.594,23.587,1,25.647,25.909,1,25.647,25.663,1,9.0
9,14.25,42.87,24.138,24.071,1,23.763,23.883,1,23.481,23.739,1,25.170,25.485,1,25.170,24.937,1,9.0
9,14.50,42.94,24.219,24.335,1,23.701,23.652,1,23.382,23.459,1,24.739,24.955,1,24.739,24.660,1,9.0
9,14.75,42.99,24.297,24.365,1,23.648,23.629,1,23.294,23.174,1,24.347,24.644,1,24.347,24.248,1,9.0
9,15.00,43.00,24.372,24.259,1,23.599,23.622,1,23.213,23.160,1,23.988,24.264,1,23.988,24.034,1,9.0
9,15.25,42.99,24.440,24.417,1,23.553,23.757,1,23.136,23.083,1,23.658,23.917,1,23.658,23.790,1,9.0
9,15.50,42.94,24.500,24.636,1,23.507,23.650,1,23.062,23.228,1,23.351,23.595,1,23.351,23.470,1,9.0
9,15.75,42.87,24.550,24.732,1,23.459,23.483,1,22.988,22.950,1,23.063,23.480,1,23.063,23.282,1,9.0
9,16.00,42.76,24.590,24.629,1,23.407,23.445,1,24.502,24.538,0,22.791,23.119,1,22.791,23.138,1,7.2
9,16.25,42.63,24.618,24.586,1,23.348,23.504,1,25.897,25.858,0,24.518,24.862,0,24.518,24.992,0,3.6
9,16.50,42.47,24.632,24.668,1,23.282,23.363,1,25.590,25.581,1,26.088,26.468,0,26.088,26.471,0,5.4
9,16.75,42.28,24.632,24.611,1,23.207,23.495,1,25.291,25.441,1,25.527,25.804,1,25.527,25.733,1,9.0
9,17.00,42.06,24.617,24.425,1,23.121,23.244,1,24.999,25.102,1,24.993,25.236,1,24.993,25.034,1,9.0
9,17.25,41.82,24.587,24.434,1,23.023,22.780,1,24.710,24.818,1,24.484,24.857,1,24.484,24.393,1,9.0
9,17.50,41.55,24.539,24.013,1,22.913,22.714,1,24.423,24.600,1,23.995,24.291,1,23.995,23.937,1,9.0
9,17.75,41.26,24.475,24.176,1,24.379,24.406,0,24.135,24.362,1,23.522,23.670,1,23.522,23.488,1,7.2
9,18.00,40.95,24.393,23.989,1,25.712,25.735,0,23.846,24.023,1,23.062,23.141,1,23.062,23.192,1,7.2
9,18.25,40.62,24.294,23.899,1,25.330,25.169,1,23.553,23.756,1,22.613,22.749,1,22.613,22.735,1,9.0
9,18.50,40.26,24.177,23.716,1,24.950,24.753,1,23.256,23.372,1,24.159,24.233,0,24.159,24.195,0,5.4
9,18.75,39.89,24.041,23.597,1,24.570,24.227,1,22.954,23.086,1,25.547,25.538,0,25.547,25.671,0,5.4
9,19.00,39.50,23.888,23.540,1,24.190,24.065,1,24.235,24.199,0,24.800,24.928,1,24.800,24.900,1,7.2
9,19.25,39.10,23.718,23.488,1,23.808,23.804,1,25.395,25.472,0,24.082,24.203,1,24.082,24.219,1,7.2
9,19.50,38.68,23.530,23.311,1,23.423,23.509,1,24.852,24.819,1,23.389,23.537,1,23.389,23.674,1,9.0
9,19.75,38.25,23.326,23.400,1,23.035,23.242,1,24.316,24.453,1,22.717,22.901,1,22.717,23.084,1,9.0
9,20.00,37.81,23.105,23.434,1,22.643,22.823,1,23.788,23.731,1,24.053,24.201,0,24.053,24.402,0,5.4
9,20.25,37.37,22.868,23.053,1,23.838,23.853,0,23.266,23.158,1,25.241,25.257,0,25.241,25.651,0,3.6
9,20.50,36.91,23.941,24.338,0,24.908,25.005,0,22.748,22.494,1,24.306,24.341,1,24.306,24.586,1,5.4
9,20.75,36.46,24.907,25.302,0,25.865,25.851,0,23.825,23.708,0,23.411,23.509,1,23.411,23.629,1,3.6
9,21.00,36.00,25.774,26.198,0,25.125,25.120,1,24.792,24.882,0,22.553,22.458,1,22.553,22.792,1,5.4
9,21.25,35.54,25.223,25.772,1,24.406,24.357,1,25.656,25.680,0,23.714,23.646,0,23.714,23.833,0,3.6
9,21.50,35.09,24.678,25.100,1,23.707,23.538,1,24.835,24.837,1,24.742,24.481,0,24.742,24.786,0,5.4
9,21.75,34.63,24.140,24.595,1,23.027,22.828,1,24.040,23.995,1,25.648,25.499,0,25.648,25.853,0,5.4
9,22.00,34.19,23.608,23.918,1,22.364,22.332,1,23.271,23.032,1,24.456,24.240,1,24.456,24.696,1,9.0
9,22.25,33.75,23.083,23.397,1,23.308,23.294,0,22.526,22.409,1,23.325,23.111,1,23.325,23.621,1,7.2
9,22.50,33.32,22.565,22.781,1,24.149,24.060,0,23.393,23.075,0,22.252,22.125,1,22.252,22.428,1,5.4
9,22.75,32.90,23.379,23.710,0,24.895,24.939,0,24.168,23.856,0,23.221,23.115,0,23.221,23.399,0,0.0
9,23.00,32.50,24.107,24.377,0,25.556,25.417,0,24.858,24.741,0,24.076,23.926,0,24.076,24.293,0,0.0
9,23.25,32.11,24.757,25.040,0,24.547,24.457,1,25.470,25.390,0,24.829,24.782,0,24.829,24.933,0,1.8
9,23.50,31.74,25.336,25.724,0,23.587,23.526,1,24.421,24.354,1,25.489,25.407,0,25.489,25.578,0,3.6
9,23.75,31.38,24.525,24.952,1,22.672,22.474,1,23.423,23.167,1,24.078,23.977,1,24.078,24.231,1,9.0
10,0.00,31.05,23.746,24.091,1,23.390,23.379,0,22.472,22.389,1,22.756,22.800,1,22.756,23.045,1,7.2
10,0.25,30.74,23.001,23.346,1,24.031,24.091,0,23.157,23.005,0,23.504,23.286,0,23.504,23.807,0,1.8
10,0.50,30.45,22.287,22.494,1,24.602,24.631,0,23.772,23.353,0,24.167,24.057,0,24.167,24.419,0,1.8
10,0.75,30.18,22.929,23.036,0,25.110,24.996,0,24.323,23.854,0,24.753,24.573,0,24.753,24.878,0,0.0
10,1.00,29.94,23.510,23.415,0,23.973,23.844,1,24.817,24.357,0,25.271,25.191,0,25.271,25.200,0,1.8
10,1.25,29.72,24.035,23.889,0,22.904,22.679,1,25.260,24.885,0,23.740,23.664,1,23.740,23.766,1,5.4
10,1.50,29.53,24.510,24.627,0,23.491,23.289,0,24.068,23.790,1,22.321,22.180,1,22.321,22.330,1,5.4
10,1.75,29.37,24.940,25.049,0,24.022,24.101,0,22.950,22.571,1,22.993,22.853,0,22.993,23.003,0,1.8
10,2.00,29.24,25.331,25.327,0,24.503,24.617,0,23.493,23.153,0,23.598,23.483,0,23.598,23.532,0,0.0
10,2.25,29.13,24.362,24.458,1,24.941,24.930,0,23.989,23.641,0,24.145,24.123,0,24.145,24.231,0,1.8
10,2.50,29.06,23.456,23.441,1,25.339,25.406,0,24.444,24.121,0,24.640,24.721,0,24.640,24.730,0,1.8
10,2.75,29.01,22.610,22.826,1,24.115,24.362,1,24.863,24.462,0,25.091,25.132,0,25.091,25.093,0,3.6
10,3.00,29.00,23.147,23.330,0,22.982,22.982,1,25.251,24.701,0,23.516,23.651,1,23.516,23.554,1,5.4
10,3.25,29.01,23.648,23.915,0,23.524,23.414,0,24.022,23.407,1,22.072,22.175,1,22.072,22.251,1,5.4
10,3.50,29.06,24.117,24.367,0,24.029,23.952,0,22.885,22.465,1,22.739,22.868,0,22.739,22.918,0,1.8
10,3.75,29.13,24.558,24.841,0,24.502,24.410,0,23.425,23.225,0,23.356,23.462,0,23.356,23.443,0,0.0
10,4.00,29.24,24.976,25.322,0,24.947,24.980,0,23.933,23.700,0,23.932,24.096,0,23.932,24.122,0,0.0
10,4.25,29.37,25.374,25.233,0,25.369,25.188,0,24.415,24.251,0,24.470,24.530,0,24.470,24.818,0,0.0
10,4.50,29.53,24.430,24.347,1,24.181,24.006,1,24.873,24.733,0,24.978,24.995,0,24.978,25.224,0,3.6
10,4.75,29.72,23.565,23.507,1,23.097,23.061,1,25.312,25.010,0,25.459,25.498,0,25.459,25.634,0,3.6
10,5.00,29.94,22.776,22.735,1,22.110,21.986,1,24.145,23.890,1,23.931,23.863,1,23.931,24.086,1,9.0
10,5.25,30.18,23.384,23.313,0,22.805,22.491,0,23.080,22.897,1,22.549,22.218,1,22.549,22.649,1,5.4
10,5.50,30.45,23.969,23.703,0,23.468,23.216,0,22.110,21.908,1,23.291,23.071,0,23.291,23.360,0,1.8
10,5.75,30.74,24.533,24.264,0,24.104,24.014,0,22.821,22.587,0,23.995,23.795,0,23.995,24.206,0,0.0
10,6.00,31.05,25.079,24.927,0,24.715,24.876,0,23.504,23.345,0,24.667,24.436,0,24.667,24.970,0,0.0
10,6.25,31.38,24.285,24.273,1,25.305,25.416,0,24.161,24.079,0,25.311,25.095,0,25.311,25.636,0,1.8
10,6.50,31.74,23.572,23.565,1,24.287,24.372,1,24.797,24.914,0,23.944,23.793,1,23.944,24.097,1,7.2
10,6.75,32.11,22.935,22.957,1,23.374,23.414,1,25.414,25.555,0,22.720,22.608,1,22.720,22.896,1,7.2
10,7.00,32.50,23.694,23.485,0,22.559,22.403,1,24.424,24.710,1,23.617,23.513,0,23.617,23.915,0,3.6
10,7.25,32.90,24.429,24.312,0,23.424,23.219,0,23.534,23.600,1,24.473,24.429,0,24.473,24.796,0,1.8
10,7.50,33.32,25.141,25.273,0,24.257,24.047,0,22.739,22.807,1,25.293,25.080,0,25.293,25.520,0,1.8
10,7.75,33.75,24.509,24.660,1,25.059,24.827,0,23.622,23.584,0,24.094,24.037,1,24.094,24.465,1,5.4
10,8.00,34.19,23.952,23.943,1,24.243,24.047,1,24.473,24.390,0,23.029,23.121,1,23.029,23.388,1,7.2
10,8.25,34.63,23.464,23.538,1,23.523,23.232,1,25.294,25.370,0,22.089,22.143,1,22.089,22.607,1,7.2
10,8.50,35.09,23.043,23.256,1,22.890,22.549,1,24.499,24.627,1,23.251,23.323,0,23.251,23.694,0,5.4
10,8.75,35.54,22.683,22.976,1,23.929,23.619,0,23.794,23.913,1,24.355,24.359,0,24.355,24.676,0,3.6
10,9.00,36.00,23.705,23.980,0,24.924,24.667,0,23.173,23.402,1,25.406,25.280,0,25.406,25.707,0,1.8
10,9.25,36.46,24.688,25.150,0,25.879,25.565,0,22.630,22.717,1,24.420,24.218,1,24.420,24.774,1,5.4
10,9.50,36.91,25.634,25.879,0,25.207,24.926,1,23.748,23.751,0,23.553,23.316,1,23.553,23.839,1,5.4
10,9.75,37.37,25.220,25.390,1,24.619,24.322,1,24.819,24.815,0,22.795,22.608,1,22.795,23.005,1,7.2
10,10.00,37.81,24.866,25.083,1,24.108,23.782,1,25.844,25.789,0,24.124,23.959,0,24.124,24.134,0,3.6
10,10.25,38.25,24.568,24.652,1,23.669,23.294,1,25.237,25.072,1,25.380,25.209,0,25.380,25.311,0,5.4
10,10.50,38.68,24.321,24.273,1,23.295,23.081,1,24.705,24.793,1,24.579,24.521,1,24.579,24.549,1,9.0
10,10.75,39.10,24.120,24.229,1,22.980,22.826,1,24.241,24.290,1,23.879,23.838,1,23.879,23.817,1,9.0
10,11.00,39.50,23.962,23.762,1,24.309,24.068,0,23.840,23.790,1,23.271,23.279,1,23.271,23.164,1,7.2
10,11.25,39.89,23.842,23.419,1,25.567,25.347,0,23.495,23.483,1,22.744,22.826,1,22.744,22.686,1,7.2
10,11.50,40.26,23.756,23.698,1,25.169,24.865,1,23.203,23.341,1,24.279,24.441,0,24.279,24.161,0,5.4
10,11.75,40.62,23.701,23.632,1,24.828,24.463,1,22.956,23.067,1,25.717,25.820,0,25.717,25.564,0,5.4
10,12.00,40.95,23.674,23.611,1,24.537,24.082,1,24.342,24.569,0,25.076,25.253,1,25.076,24.866,1,7.2
10,12.25,41.26,23.670,23.730,1,24.291,23.754,1,25.650,25.652,0,24.514,24.704,1,24.514,24.382,1,7.2
10,12.50,41.55,23.687,23.641,1,24.086,23.666,1,25.295,25.519,1,24.022,24.482,1,24.022,23.812,1,9.0
10,12.75,41.82,23.721,23.724,1,23.916,23.388,1,24.985,25.507,1,23.593,23.965,1,23.593,23.494,1,9.0
10,13.00,42.06,23.770,23.785,1,23.777,23.173,1,24.715,25.161,1,23.219,23.424,1,23.219,23.063,1,9.0
10,13.25,42.28,23.830,23.808,1,23.665,23.149,1,24.479,24.624,1,22.894,23.072,1,22.894,23.021,1,9.0
10,13.50,42.47,23.900,23.751,1,23.575,23.150,1,24.274,24.356,1,24.599,24.489,0,24.599,24.609,0,5.4
10,13.75,42.63,23.976,23.750,1,23.504,23.225,1,24.096,24.166,1,26.176,26.056,0,26.176,26.255,0,5.4
10,14.00,42.76,24.056,23.870,1,23.448,23.177,1,23.940,24.078,1,25.647,25.407,1,25.647,25.697,1,9.0
10,14.25,42.87,24.138,24.139,1,23.404,22.899,1,23.802,23.838,1,25.170,24.969,1,25.170,25.239,1,9.0
10,14.50,42.94,24.219,24.175,1,23.370,22.967,1,23.680,23.612,1,24.739,24.651,1,24.739,24.821,1,9.0
10,14.75,42.99,24.297,24.503,1,23.341,23.082,1,23.570,23.571,1,24.347,24.404,1,24.347,24.336,1,9.0
10,15.00,43.00,24.372,24.517,1,23.315,22.869,1,23.469,23.568,1,23.988,24.198,1,23.988,23.928,1,9.0
10,15.25,42.99,24.440,24.406,1,23.290,23.026,1,23.374,23.380,1,23.658,23.798,1,23.658,23.765,1,9.0
10,15.50,42.94,24.500,24.421,1,23.264,23.003,1,23.283,23.471,1,23.351,23.534,1,23.351,23.336,1,9.0
10,15.75,42.87,24.550,24.683,1,23.234,22.787,1,23.193,23.476,1,23.063,23.275,1,23.063,22.995,1,9.0
10,16.00,42.76,24.590,24.604,1,23.199,22.661,1,23.102,23.553,1,22.791,22.994,1,22.791,22.664,1,9.0
10,16.25,42.63,24.618,24.708,1,23.156,22.819,1,23.008,23.450,1,24.518,24.767,0,24.518,24.503,0,5.4
10,16.50,42.47,24.632,24.721,1,23.104,22.839,1,22.909,23.294,1,26.088,26.218,0,26.088,25.943,0,5.4
10,16.75,42.28,24.632,24.774,1,23.042,22.717,1,24.393,24.737,0,25.527,25.619,1,25.527,25.497,1,7.2
10,17.00,42.06,24.617,24.782,1,22.969,22.714,1,25.756,26.033,0,24.993,25.063,1,24.993,24.931,1,7.2
10,17.25,41.82,24.587,24.769,1,24.473,24.033,0,25.412,25.659,1,24.484,24.582,1,24.484,24.469,1,7.2
10,17.50,41.55,24.539,24.558,1,25.844,25.396,0,25.074,25.254,1,23.995,24.031,1,23.995,23.854,1,7.2
10,17.75,41.26,24.475,24.345,1,25.500,25.099,1,24.740,24.945,1,23.522,23.569,1,23.522,23.304,1,9.0
10,18.00,40.95,24.393,24.328,1,25.159,24.773,1,24.407,24.535,1,23.062,23.016,1,23.062,22.813,1,9.0
10,18.25,40.62,24.294,24.332,1,24.818,24.449,1,24.074,24.176,1,22.613,22.475,1,22.613,22.680,1,9.0
10,18.50,40.26,24.177,23.905,1,24.476,23.896,1,23.740,23.771,1,24.159,24.054,0,24.159,24.405,0,5.4
10,18.75,39.89,24.041,23.866,1,24.132,23.647,1,23.402,23.535,1,25.547,25.461,0,25.547,25.564,0,5.4
10,19.00,39.50,23.888,23.765,1,23.785,23.375,1,23.061,23.427,1,24.800,24.654,1,24.800,24.947,1,9.0
10,19.25,39.10,23.718,23.423,1,23.433,23.251,1,22.716,23.060,1,24.082,24.031,1,24.082,24.288,1,9.0
10,19.50,38.68,23.530,23.357,1,23.077,22.925,1,23.955,24.190,0,23.389,23.328,1,23.389,23.494,1,7.2
10,19.75,38.25,23.326,23.154,1,22.715,22.381,1,25.074,25.306,0,22.717,22.756,1,22.717,22.938,1,7.2
10,20.00,37.81,23.105,23.128,1,23.937,23.656,0,24.492,24.682,1,24.053,24.063,0,24.053,24.292,0,3.6
10,20.25,37.37,22.868,22.986,1,25.034,24.822,0,23.918,23.938,1,25.241,25.382,0,25.241,25.506,0,3.6
10,20.50,36.91,23.941,24.181,0,24.425,24.241,1,23.354,23.342,1,24.306,24.620,1,24.306,24.433,1,7.2
10,20.75,36.46,24.907,24.895,0,23.828,23.905,1,22.798,22.814,1,23.411,23.652,1,23.411,23.465,1,7.2
10,21.00,36.00,25.774,25.492,0,23.240,23.538,1,23.838,23.933,0,22.553,22.818,1,22.553,22.687,1,5.4
10,21.25,35.54,25.223,24.845,1,22.663,22.987,1,24.771,24.979,0,23.714,23.742,0,23.714,23.897,0,3.6
10,21.50,35.09,24.678,24.439,1,23.685,23.989,0,25.604,25.690,0,24.742,24.751,0,24.742,24.859,0,1.8
10,21.75,34.63,24.140,23.974,1,24.596,24.805,0,24.754,24.919,1,25.648,25.607,0,25.648,25.699,0,3.6
10,22.00,34.19,23.608,23.617,1,25.405,25.574,0,23.933,24.142,1,24.456,24.294,1,24.456,24.660,1,7.2
10,22.25,33.75,23.083,22.895,1,24.531,24.694,1,23.140,23.302,1,23.325,23.106,1,23.325,23.480,1,9.0
10,22.50,33.32,22.565,22.562,1,23.691,24.050,1,22.373,22.492,1,22.252,22.021,1,22.252,22.196,1,9.0
10,22.75,32.90,23.379,23.608,0,22.882,23.075,1,23.221,23.225,0,23.221,23.023,0,23.221,23.247,0,1.8
10,23.00,32.50,24.107,24.519,0,23.693,24.132,0,23.979,24.068,0,24.076,23.852,0,24.076,24.031,0,0.0
10,23.25,32.11,24.757,25.104,0,24.414,24.908,0,24.655,24.843,0,24.829,24.686,0,24.829,24.590,0,0.0
10,23.50,31.74,25.336,25.572,0,25.054,25.675,0,25.255,25.364,0,25.489,25.353,0,25.489,25.559,0,0.0
